FIPS_x,Years of Potential Life Lost Rate (premature death),% Fair/Poor Health,percent_smokers,percent_obese,Food Environment Index,% Physically Inactive,percent Excessive Drinking,Percent Uninsured,PCP Rate,Preventable Hosp stays Rate,Percent Vaccinated Flu,High School Graduation Rate,Percent Some College,Percent Unemployed,Income Ratio,Average Daily PM2.5,Presence of water violation,Percent Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,Life Expectancy,Number pre-mature Deaths,Percent Diabetic,HIV Prevalence Rate,Percent Food Insecure,Percent Insufficient Sleep,Percent Uninsured Adults,Percent Uninsured children,Median Household Income,Segregation Index non-white/ white,Population,percent < 18,percent 65 and over,percent African American,percent American Indian/Alaskan Native,percent Asian,percent Native Hawaiian/Other Pacific Islander,percent Hispanic,percent Non-Hispanic White,percent Not Proficient in English,percent Female,number Rural,State,cases_2022,Masks,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct
1001,8824.0,18,19,38,7.2,31,17,9.0,42.0,6599.0,41.0,90.0,61,3.9,4.6,11.7,No,15,13,2,1,76.3,815.0,14,226.0,13,36,11.0,2.0,58343.0,27.0,55504,23.9,15.1,19.3,0.5,1.3,0.1,2.9,74.5,1,51.3,22921.0,AL,18961.0,267.0,42.2,73.8
1003,7225.0,18,17,31,8.0,24,17,11.0,73.0,3833.0,45.0,86.0,66,4.0,4.5,10.3,Yes,14,13,1,1,78.6,2827.0,11,164.0,12,33,14.0,3.0,56607.0,33.0,212628,21.8,19.9,9.0,0.8,1.2,0.1,4.6,83.0,0,51.5,77060.0,AL,67496.0,267.0,53.2,89.9
1005,9586.0,26,22,44,5.6,28,13,13.0,39.0,4736.0,37.0,81.0,37,5.9,5.8,11.5,No,15,14,2,1,75.8,451.0,18,436.0,23,39,17.0,3.0,32490.0,24.0,25270,20.8,18.8,47.9,0.7,0.5,0.2,4.2,46.0,1,47.2,18613.0,AL,7027.0,267.0,44.5,75.3
1007,11784.0,20,20,38,7.6,35,16,10.0,57.0,5998.0,39.0,84.0,48,4.4,4.3,11.2,No,11,11,0,0,73.9,445.0,15,192.0,16,38,12.0,3.0,45795.0,38.0,22668,20.6,16.0,21.5,0.4,0.2,0.1,2.6,74.3,0,46.5,15663.0,AL,7692.0,267.0,36.6,64.2
1009,10908.0,21,20,34,8.5,29,15,12.0,23.0,4162.0,38.0,93.0,54,4.0,4.1,11.7,No,10,8,2,1,74.6,1050.0,14,95.0,11,36,16.0,3.0,48253.0,21.0,58013,23.3,17.8,1.5,0.6,0.3,0.1,9.6,86.9,2,50.7,51562.0,AL,17731.0,267.0,31.9,56.6
1011,12067.0,29,23,39,4.2,29,13,13.0,29.0,6767.0,26.0,70.0,34,4.9,6.6,11.2,No,21,17,2,2,73.1,205.0,20,691.0,26,45,18.0,3.0,29113.0,20.0,10309,20.7,15.8,69.2,0.8,0.2,0.8,8.2,21.3,1,45.5,5607.0,AL,2886.0,267.0,52.2,84.5
1013,14019.0,27,22,40,6.5,35,13,11.0,30.0,7962.0,35.0,82.0,38,5.5,5.1,10.6,No,14,11,2,2,73.5,393.0,18,268.0,22,42,14.0,2.0,36842.0,34.0,19825,22.7,19.6,44.6,0.4,1.0,0.1,1.4,51.6,1,53.4,14921.0,AL,6185.0,267.0,42.9,72.8
1015,12218.0,20,20,37,6.9,30,15,11.0,65.0,6450.0,38.0,92.0,58,4.9,5.0,11.8,No,15,13,1,1,73.1,2333.0,16,211.0,17,41,14.0,2.0,45937.0,41.0,114728,21.8,17.3,20.8,0.5,1.0,0.1,3.7,72.3,1,51.9,39955.0,AL,39458.0,267.0,47.6,84.5
1017,11273.0,25,22,40,6.3,32,14,11.0,50.0,5511.0,43.0,86.0,47,4.1,4.7,11.4,No,16,13,3,1,74.1,691.0,17,367.0,20,37,14.0,2.0,36883.0,26.0,33713,21.1,19.1,39.5,0.3,1.2,0.0,2.4,55.5,0,52.1,16816.0,AL,10311.0,267.0,31.8,54.7
1019,11294.0,19,19,36,8.5,32,15,12.0,35.0,6577.0,43.0,95.0,50,4.1,4.8,11.4,No,15,13,2,1,74.3,575.0,14,90.0,13,35,15.0,3.0,44842.0,34.0,25857,19.7,22.6,4.2,0.6,0.3,0.0,1.6,91.7,0,50.3,22282.0,AL,6456.0,267.0,32.3,57.3
1021,10832.0,21,20,35,8.1,31,15,14.0,18.0,3791.0,40.0,88.0,39,4.0,5.0,11.2,No,13,10,3,1,74.2,850.0,15,100.0,14,35,18.0,4.0,46405.0,29.0,44067,23.9,16.4,10.1,0.5,0.5,0.2,7.8,80.2,2,50.8,37858.0,AL,12596.0,267.0,37.0,69.9
1023,12047.0,24,19,41,6.4,33,13,11.0,38.0,4778.0,36.0,79.0,55,6.4,5.8,10.1,No,13,11,1,1,74.3,273.0,16,220.0,21,38,14.0,3.0,36711.0,38.0,12945,20.1,22.7,41.6,0.2,0.1,0.0,1.0,56.5,0,52.7,13859.0,AL,2204.0,267.0,69.1,99.9
1025,9688.0,28,21,40,5.4,32,13,11.0,57.0,5857.0,29.0,91.0,39,8.5,8.2,10.4,No,13,12,1,1,75.9,412.0,19,162.0,24,41,15.0,3.0,36719.0,15.0,24083,21.9,19.3,44.2,0.5,0.5,0.0,1.3,52.7,0,52.8,19628.0,AL,8184.0,267.0,54.9,86.7
1027,9666.0,21,19,38,7.9,31,15,13.0,37.0,5644.0,41.0,90.0,41,4.4,4.9,10.6,Yes,14,11,1,3,75.4,271.0,15,191.0,15,39,17.0,4.0,39642.0,22.0,13367,20.6,20.2,13.8,0.6,0.2,0.0,3.1,80.5,0,51.1,13932.0,AL,4941.0,267.0,44.3,75.0
1029,11986.0,18,20,35,8.0,29,16,12.0,27.0,5505.0,35.0,98.0,50,4.5,4.9,11.0,No,12,8,4,0,73.6,334.0,13,111.0,14,34,15.0,3.0,45480.0,38.0,14900,22.9,19.1,3.1,0.5,0.2,0.1,2.4,92.7,1,50.4,14972.0,AL,4222.0,267.0,31.9,61.1
1031,7933.0,20,18,33,7.5,30,16,11.0,55.0,4614.0,41.0,93.0,60,4.4,4.8,10.9,No,12,10,1,1,77.2,743.0,15,143.0,15,37,14.0,3.0,51998.0,28.0,51874,23.7,16.6,17.3,1.4,1.6,0.4,7.1,70.2,1,50.7,23573.0,AL,16328.0,267.0,39.6,77.0
1033,10332.0,20,18,33,7.4,33,16,10.0,68.0,6478.0,47.0,92.0,56,5.2,4.9,10.7,No,15,13,1,1,74.9,1016.0,18,93.0,15,37,12.0,3.0,46100.0,25.0,54500,21.0,19.6,16.1,0.6,0.6,0.1,2.6,78.5,0,52.0,23891.0,AL,20165.0,267.0,49.4,82.5
1035,10635.0,29,23,39,5.2,35,11,13.0,48.0,11309.0,44.0,80.0,35,6.1,4.9,10.3,No,17,13,2,4,75.0,272.0,20,262.0,24,42,16.0,3.0,30796.0,19.0,12469,21.0,21.9,46.2,0.5,0.2,0.0,2.0,49.9,0,52.0,10708.0,AL,3410.0,267.0,47.9,76.0
1039,11346.0,22,21,33,7.5,33,15,12.0,51.0,8193.0,44.0,95.0,53,5.2,4.6,10.5,No,14,10,2,2,74.2,754.0,15,170.0,16,36,16.0,3.0,39093.0,36.0,37092,21.8,20.7,12.4,0.7,0.5,0.0,1.7,83.4,0,51.8,26304.0,AL,11250.0,267.0,40.4,72.8
1041,9259.0,22,20,38,6.2,30,14,12.0,14.0,6215.0,37.0,89.0,44,4.5,5.8,10.7,No,10,9,1,0,74.8,271.0,16,198.0,17,38,15.0,3.0,38419.0,18.0,13871,23.1,18.7,23.3,0.6,1.1,0.0,2.1,71.2,1,51.6,13906.0,AL,4516.0,267.0,36.0,70.1
1043,10008.0,21,20,35,8.3,33,16,13.0,58.0,6303.0,41.0,91.0,51,3.7,4.6,11.6,No,14,12,2,1,74.7,1493.0,16,76.0,12,35,17.0,3.0,45925.0,22.0,82755,22.5,18.3,1.2,0.6,0.6,0.1,4.3,92.1,1,50.6,58889.0,AL,30119.0,267.0,39.3,73.3
1045,9637.0,23,19,37,6.7,29,14,11.0,16.0,5162.0,43.0,90.0,58,4.4,5.2,11.0,No,13,11,1,1,75.4,836.0,16,273.0,17,41,14.0,3.0,42572.0,28.0,49226,23.1,16.3,20.4,0.9,1.4,0.2,6.5,68.6,1,50.7,25572.0,AL,15789.0,267.0,51.6,79.0
1047,13924.0,29,22,42,4.3,28,12,10.0,75.0,6574.0,34.0,86.0,49,7.5,6.5,11.1,No,23,19,6,1,71.7,893.0,17,415.0,30,42,14.0,2.0,31329.0,49.0,39215,24.3,17.3,70.1,0.3,0.5,0.0,1.1,27.3,0,53.9,19999.0,AL,10357.0,267.0,48.3,82.6
1049,10995.0,23,22,30,8.4,31,15,17.0,42.0,5204.0,42.0,93.0,44,4.5,4.7,11.3,No,13,10,3,1,74.2,1313.0,12,77.0,12,36,22.0,4.0,39906.0,31.0,71617,24.5,16.8,1.5,2.0,0.5,0.6,14.8,80.2,3,50.3,64091.0,AL,21738.0,267.0,34.6,64.5
1051,8400.0,19,19,36,7.6,28,17,9.0,27.0,6057.0,40.0,86.0,52,3.6,4.4,11.9,No,11,9,1,1,76.1,1170.0,15,229.0,14,38,11.0,2.0,59652.0,30.0,81677,22.3,14.7,21.1,0.5,0.7,0.1,3.0,73.2,1,51.5,42973.0,AL,28545.0,267.0,46.1,89.6
1053,11921.0,24,21,38,6.5,30,13,13.0,40.0,7620.0,35.0,88.0,38,5.0,5.6,10.2,No,12,9,2,2,72.9,786.0,18,226.0,20,40,17.0,3.0,37870.0,33.0,37447,22.2,17.3,31.8,3.7,0.3,0.1,2.3,60.1,1,48.8,24337.0,AL,11863.0,267.0,39.7,84.0
1055,11761.0,23,23,36,7.1,33,14,12.0,79.0,7165.0,36.0,90.0,53,4.6,4.7,11.5,No,12,10,2,1,73.1,2166.0,15,187.0,15,41,15.0,3.0,41791.0,59.0,102755,21.6,18.6,15.5,0.6,0.8,0.3,3.8,78.0,1,51.6,39144.0,AL,33129.0,267.0,42.4,75.1
1057,9664.0,20,20,38,7.9,35,15,11.0,115.0,5503.0,44.0,92.0,55,4.7,5.0,10.6,No,13,11,1,1,74.6,335.0,16,99.0,15,39,14.0,3.0,39394.0,51.0,16468,21.1,21.0,11.6,0.4,0.3,0.0,1.7,84.7,0,50.9,13833.0,AL,5694.0,267.0,34.7,63.8
1059,10876.0,22,21,33,8.0,34,15,13.0,44.0,7810.0,38.0,92.0,42,4.2,4.3,10.5,No,12,8,3,1,74.1,563.0,14,46.0,13,38,17.0,4.0,41025.0,50.0,31495,24.6,16.5,3.9,1.5,0.3,0.3,17.0,76.9,5,49.7,22309.0,AL,11566.0,267.0,45.9,86.2
1061,10643.0,24,22,38,7.9,32,15,14.0,26.0,5629.0,46.0,90.0,45,4.3,4.9,10.6,No,11,9,2,1,74.3,535.0,16,164.0,15,37,18.0,4.0,38561.0,18.0,26421,22.1,20.0,9.3,1.0,0.3,0.1,4.0,83.8,0,51.1,24015.0,AL,7591.0,267.0,39.2,76.5
1063,12886.0,34,24,42,3.1,28,10,11.0,59.0,7559.0,28.0,78.0,47,7.7,5.6,10.5,No,18,14,4,2,73.9,177.0,19,397.0,31,45,14.0,2.0,28108.0,10.0,8330,21.9,21.3,79.5,0.3,0.3,0.0,1.5,17.7,0,52.8,9045.0,AL,2194.0,267.0,53.6,83.4
1065,11902.0,27,22,42,6.1,31,13,11.0,13.0,6807.0,33.0,91.0,43,5.9,6.0,10.8,No,18,16,2,1,74.2,302.0,16,421.0,23,42,15.0,3.0,34905.0,32.0,14812,23.3,18.8,57.9,0.2,0.3,0.0,1.5,39.6,0,52.5,14053.0,AL,5523.0,267.0,61.6,88.2
1067,9803.0,21,20,38,7.7,32,14,12.0,29.0,4305.0,42.0,98.0,58,4.9,5.1,10.9,No,11,10,1,1,75.6,336.0,17,164.0,16,38,15.0,3.0,48094.0,26.0,17147,20.7,22.2,26.2,0.5,0.4,0.0,2.7,68.9,0,51.7,15183.0,AL,5574.0,267.0,46.3,76.7
1069,9377.0,24,22,36,7.0,29,16,11.0,86.0,5137.0,45.0,91.0,59,4.3,5.0,10.7,No,13,12,1,0,76.0,1623.0,15,334.0,17,37,14.0,3.0,44753.0,44.0,104346,23.2,17.4,26.7,0.5,1.0,0.1,3.4,66.7,1,52.0,34327.0,AL,31004.0,267.0,43.5,78.2
1071,11016.0,20,22,37,7.9,30,15,13.0,52.0,6730.0,43.0,90.0,44,4.8,5.1,11.0,No,10,8,1,1,73.7,1122.0,16,70.0,14,38,16.0,3.0,42658.0,23.0,51909,21.1,19.5,3.4,1.6,0.6,0.1,3.0,89.2,0,50.9,40994.0,AL,17525.0,267.0,49.8,89.9
1073,10995.0,20,18,33,6.2,28,16,10.0,108.0,4236.0,43.0,89.0,67,4.2,5.4,13.4,No,18,16,1,1,74.7,11026.0,13,615.0,19,36,13.0,3.0,50731.0,61.0,659197,22.9,15.4,43.1,0.3,1.7,0.1,3.9,49.9,1,52.7,64752.0,AL,225876.0,267.0,59.8,93.8
1077,8951.0,19,19,35,7.5,28,15,10.0,51.0,5480.0,51.0,94.0,58,4.6,4.5,11.0,No,13,12,1,0,76.2,1480.0,14,79.0,15,35,12.0,3.0,46646.0,41.0,92538,19.9,19.6,10.0,0.4,0.8,0.1,2.7,84.6,1,52.1,45701.0,AL,29121.0,267.0,49.4,82.1
1079,11246.0,21,21,35,7.9,35,15,14.0,15.0,6598.0,39.0,88.0,50,4.9,5.0,11.3,No,11,10,2,1,74.0,676.0,15,86.0,15,39,18.0,4.0,42912.0,37.0,33049,21.6,18.2,10.7,5.8,0.2,0.0,2.2,76.6,0,51.3,31348.0,AL,9102.0,267.0,47.6,88.7
1081,7085.0,19,19,31,6.4,22,18,10.0,52.0,3778.0,45.0,91.0,71,3.9,6.2,12.1,No,20,18,2,1,78.2,1661.0,10,190.0,18,37,13.0,3.0,51372.0,29.0,161604,21.3,11.5,23.0,0.4,4.0,0.1,3.8,67.4,1,50.7,38441.0,AL,45351.0,267.0,38.7,68.1
1083,7645.0,18,19,34,8.2,27,16,11.0,36.0,5951.0,44.0,92.0,57,4.0,5.1,11.8,No,11,9,2,1,77.8,1200.0,12,134.0,12,37,14.0,3.0,57342.0,32.0,94402,22.8,14.9,13.2,0.8,1.6,0.2,6.1,76.5,1,49.8,47690.0,AL,30685.0,267.0,35.8,69.7
1085,17068.0,30,22,46,4.5,33,11,11.0,10.0,5337.0,36.0,91.0,39,8.0,5.8,10.9,No,21,19,2,2,70.8,244.0,18,644.0,28,43,15.0,3.0,33130.0,20.0,10076,22.5,18.2,72.4,0.3,0.4,0.0,1.7,24.7,0,52.6,11299.0,AL,3148.0,267.0,53.3,87.3
1087,11806.0,30,22,47,3.9,31,12,10.0,32.0,5299.0,33.0,80.0,52,5.8,6.4,11.7,Yes,21,19,2,1,74.1,396.0,19,439.0,27,46,13.0,2.0,30849.0,56.0,18755,17.3,19.4,80.5,0.2,0.6,0.0,1.8,15.7,0,54.4,11916.0,AL,4941.0,267.0,49.9,79.0
1089,8015.0,15,16,32,7.5,22,16,9.0,88.0,5154.0,44.0,93.0,73,3.8,5.1,11.6,Yes,13,11,1,1,77.6,4576.0,13,223.0,14,36,11.0,2.0,62750.0,41.0,361046,22.0,14.6,24.5,0.8,2.7,0.1,4.9,64.7,1,51.1,55048.0,AL,111206.0,267.0,60.9,92.6
1091,11228.0,27,21,41,5.3,32,12,10.0,41.0,6242.0,32.0,91.0,50,5.7,6.9,10.6,No,18,16,1,2,74.3,388.0,19,174.0,24,39,13.0,3.0,37469.0,25.0,19375,22.8,19.3,51.1,0.3,0.3,0.2,2.5,44.9,0,52.9,14575.0,AL,5895.0,267.0,58.3,88.7
1093,10860.0,21,21,36,7.9,32,14,11.0,30.0,7117.0,39.0,90.0,55,4.8,4.8,10.5,No,12,11,1,1,74.5,625.0,18,120.0,14,38,15.0,3.0,38049.0,33.0,29833,20.9,21.0,3.7,0.4,0.4,0.1,2.5,91.8,1,50.5,27346.0,AL,9689.0,267.0,37.0,65.8
1095,10530.0,22,22,33,8.1,33,15,14.0,59.0,5877.0,45.0,92.0,51,3.8,4.8,11.8,No,14,11,3,1,74.2,1792.0,13,116.0,12,36,18.0,3.0,42751.0,29.0,95548,25.0,16.8,2.4,1.1,0.7,0.3,13.9,80.9,5,50.7,49550.0,AL,31626.0,267.0,46.4,85.3
1097,10333.0,20,19,37,6.4,28,16,12.0,66.0,6066.0,42.0,84.0,60,5.2,5.3,10.8,No,17,15,2,1,75.2,6980.0,15,503.0,19,37,16.0,3.0,45615.0,50.0,413955,23.6,15.8,35.6,1.0,2.0,0.0,2.9,57.0,1,52.3,82682.0,AL,130646.0,267.0,49.8,83.8
1099,12280.0,26,22,39,5.0,32,12,12.0,37.0,4791.0,38.0,88.0,40,6.7,8.0,10.4,No,12,13,1,1,74.4,400.0,17,224.0,25,38,16.0,3.0,36432.0,36.0,21327,21.9,19.6,41.0,1.3,0.4,0.0,1.4,54.3,0,52.4,18234.0,AL,6355.0,267.0,47.4,76.1
1101,9965.0,21,20,37,5.4,26,16,11.0,97.0,5809.0,39.0,82.0,62,4.3,5.5,11.9,No,19,17,2,1,75.8,3377.0,13,712.0,22,37,15.0,2.0,45833.0,49.0,226646,23.6,14.6,58.1,0.3,3.1,0.1,3.5,33.9,1,52.8,24063.0,AL,69442.0,267.0,54.8,87.8
1103,9337.0,20,20,32,8.0,27,15,11.0,55.0,5862.0,44.0,90.0,55,4.1,4.7,11.6,No,13,11,2,0,75.5,1951.0,13,138.0,13,38,14.0,3.0,49274.0,44.0,118818,22.8,17.1,12.5,1.1,0.7,0.1,8.3,75.7,2,50.8,46120.0,AL,44434.0,267.0,43.6,80.4
1105,14816.0,32,23,45,4.8,35,12,11.0,31.0,5789.0,24.0,93.0,57,7.9,5.4,10.7,No,20,15,6,1,71.8,208.0,20,293.0,30,44,15.0,2.0,26703.0,19.0,9339,21.7,19.1,67.1,0.2,0.5,0.0,1.7,29.8,0,53.2,10591.0,AL,2563.0,267.0,49.7,78.5
1107,9928.0,25,21,36,6.9,27,14,12.0,39.0,5439.0,42.0,98.0,52,5.3,5.8,10.5,No,16,14,2,1,75.5,340.0,16,256.0,21,40,15.0,3.0,38379.0,36.0,20176,20.0,18.4,40.1,0.2,0.3,0.3,4.6,53.9,1,50.3,19746.0,AL,6122.0,267.0,50.8,81.9
1109,10148.0,22,22,43,6.3,26,16,13.0,48.0,5470.0,39.0,87.0,59,4.9,6.6,11.0,No,15,15,2,0,75.6,502.0,13,341.0,21,39,16.0,3.0,40680.0,21.0,33267,19.3,14.9,37.3,0.7,2.1,0.1,2.2,56.0,1,51.8,17002.0,AL,8902.0,267.0,42.5,86.0
1111,10890.0,22,20,37,7.2,30,14,12.0,26.0,4215.0,32.0,92.0,51,4.4,4.8,11.0,No,17,14,4,2,74.2,461.0,15,83.0,16,36,15.0,3.0,41112.0,31.0,22670,21.6,20.3,19.6,0.5,0.4,0.1,2.9,75.3,0,51.5,18638.0,AL,6161.0,267.0,34.2,65.9
1113,11668.0,24,22,40,6.6,31,15,11.0,22.0,4027.0,41.0,88.0,61,4.3,4.9,12.1,No,17,14,3,1,72.9,1120.0,13,375.0,20,41,14.0,2.0,36186.0,39.0,57045,24.5,14.0,44.6,0.6,0.9,0.3,5.4,46.5,1,52.0,18748.0,AL,12377.0,267.0,40.4,81.7
1115,9682.0,18,20,36,8.4,30,16,9.0,17.0,6162.0,39.0,88.0,53,4.0,4.2,12.0,No,12,10,1,0,75.1,1494.0,12,144.0,12,37,12.0,2.0,52755.0,28.0,88199,22.9,16.3,9.3,0.4,0.8,0.1,2.4,85.9,0,50.3,60853.0,AL,31345.0,267.0,40.2,73.5
1117,6354.0,15,17,33,8.6,22,19,7.0,85.0,3910.0,43.0,94.0,75,3.2,4.1,12.0,No,11,9,1,1,80.4,2117.0,9,148.0,10,37,10.0,2.0,74098.0,24.0,213605,23.8,14.8,12.6,0.4,2.2,0.1,5.8,78.0,2,51.5,44762.0,AL,73695.0,267.0,37.8,55.3
1119,15413.0,32,23,43,4.5,32,11,13.0,54.0,5646.0,29.0,77.0,54,6.5,7.2,10.4,No,27,25,2,2,72.9,246.0,20,280.0,29,43,16.0,4.0,26495.0,31.0,12687,19.5,17.4,71.8,0.1,1.7,0.0,1.1,24.6,1,54.4,13763.0,AL,3024.0,267.0,55.6,90.7
1121,12393.0,24,21,41,6.8,33,13,10.0,31.0,4924.0,35.0,93.0,50,5.0,4.8,11.5,No,16,13,2,1,72.9,1749.0,16,260.0,19,42,13.0,2.0,41733.0,27.0,80065,21.4,17.5,32.5,0.4,0.6,0.0,2.3,62.7,1,51.6,45931.0,AL,27380.0,267.0,38.2,68.6
1123,10204.0,24,21,35,7.1,31,14,11.0,42.0,4658.0,44.0,90.0,50,4.2,5.4,11.4,No,17,13,4,2,75.0,766.0,16,164.0,18,41,14.0,3.0,44469.0,41.0,40681,21.1,21.0,26.7,0.4,0.6,0.1,2.4,68.9,0,51.4,30890.0,AL,13948.0,267.0,39.7,69.2
1125,8855.0,21,20,34,7.0,27,19,9.0,73.0,6078.0,46.0,89.0,65,4.1,4.9,11.3,No,18,16,2,1,76.2,2698.0,13,235.0,18,38,12.0,2.0,51644.0,50.0,207811,21.1,12.8,31.7,0.3,1.6,0.1,3.7,61.6,1,51.8,49653.0,AL,67772.0,267.0,44.2,79.8
1127,15488.0,22,20,38,7.4,33,14,11.0,46.0,4301.0,42.0,90.0,51,5.0,5.1,11.6,No,12,10,2,1,70.2,1703.0,15,142.0,16,39,15.0,3.0,41925.0,30.0,64058,22.2,19.0,6.1,0.5,0.6,0.1,2.6,89.0,1,51.2,49656.0,AL,22885.0,267.0,48.7,87.3
1129,13128.0,23,21,40,7.2,32,15,13.0,12.0,4939.0,25.0,93.0,53,6.8,4.7,10.1,No,9,7,1,2,73.0,343.0,17,98.0,18,39,17.0,4.0,44249.0,27.0,16531,22.2,18.5,23.7,7.9,0.7,0.1,1.6,65.0,0,51.0,17581.0,AL,4252.0,267.0,48.5,86.0
1131,12067.0,30,24,44,2.1,35,11,11.0,36.0,4364.0,24.0,83.0,34,11.4,6.0,10.4,Yes,16,16,1,1,74.2,239.0,20,195.0,32,43,14.0,3.0,25700.0,18.0,10719,24.1,19.0,70.6,0.2,0.2,0.0,1.4,26.8,0,52.3,11670.0,AL,3516.0,267.0,57.5,92.0
1133,10380.0,22,23,38,7.9,34,15,13.0,50.0,12415.0,41.0,93.0,54,5.0,4.4,11.0,No,11,9,1,0,74.9,498.0,17,44.0,14,36,16.0,3.0,38562.0,26.0,23722,20.6,21.4,0.8,0.9,0.4,0.2,3.1,93.8,1,50.6,20785.0,AL,9030.0,267.0,23.0,43.7
4001,16294.0,26,22,34,1.8,27,12,20.0,33.0,5557.0,36.0,74.0,50,10.4,7.0,5.7,Yes,34,8,15,18,72.4,1304.0,16,195.0,26,35,24.0,12.0,33053.0,91.0,71606,27.6,14.9,0.5,75.0,0.4,0.0,6.3,18.2,5,50.6,52967.0,AZ,35201.87632847932,0.0,80.5,97.5
4003,7598.0,17,16,27,6.8,21,16,10.0,51.0,3823.0,30.0,84.0,66,5.6,5.0,7.5,Yes,16,12,3,2,78.6,1787.0,11,172.0,15,31,12.0,7.0,48966.0,25.0,124756,21.9,22.0,3.9,1.8,2.2,0.4,35.6,55.1,5,49.3,47680.0,AZ,38355.30002691408,0.0,60.0,80.9
4005,8447.0,16,16,24,6.0,16,20,14.0,83.0,2098.0,38.0,81.0,69,5.6,5.3,5.6,Yes,25,17,7,4,79.2,1486.0,8,107.0,19,31,15.0,10.0,54399.0,60.0,140776,20.9,12.1,1.3,27.7,2.0,0.2,14.1,54.1,2,50.6,42297.0,AZ,52098.71171567737,0.0,75.4,99.9
4007,13957.0,21,18,31,6.1,28,15,14.0,43.0,3458.0,35.0,82.0,53,6.1,4.5,5.8,Yes,17,12,4,3,73.8,1179.0,13,95.0,18,32,16.0,11.0,38897.0,71.0,53501,20.3,28.2,0.6,17.6,0.8,0.1,18.7,62.4,2,50.5,22008.0,AZ,21015.42136285832,0.0,58.5,76.1
4009,7834.0,21,18,35,6.2,24,17,10.0,53.0,2688.0,36.0,84.0,53,5.4,5.0,6.0,Yes,17,11,7,2,78.4,432.0,11,76.0,16,29,12.0,7.0,46378.0,72.0,37466,27.3,13.8,1.5,13.8,0.7,0.2,32.8,51.0,2,46.7,17284.0,AZ,13901.335693089868,0.0,59.3,99.9
4011,6963.0,19,15,30,5.6,21,18,8.0,42.0,2049.0,28.0,92.0,55,5.1,3.6,5.7,No,14,7,7,2,81.2,107.0,11,119.0,13,34,10.0,6.0,63557.0,29.0,9455,27.6,12.9,1.7,3.8,1.0,0.1,46.8,46.7,3,48.4,3929.0,AZ,2669.304900300424,0.0,41.1,73.1
4012,13532.0,22,15,29,6.2,29,12,20.0,39.0,4270.0,25.0,82.0,35,5.4,4.6,5.7,Yes,15,8,6,2,78.2,471.0,15,131.0,15,32,23.0,12.0,36389.0,59.0,20601,16.9,39.3,0.9,18.2,1.0,0.1,26.9,57.7,5,48.7,11541.0,AZ,5898.8999616278525,0.0,47.2,59.3
4013,6353.0,15,14,27,7.7,19,19,12.0,70.0,3054.0,45.0,81.0,65,4.2,4.5,10.6,Yes,19,15,4,1,80.5,42064.0,9,306.0,14,34,14.0,7.0,62221.0,34.0,4307033,24.3,14.8,5.4,2.8,4.4,0.3,31.1,55.4,5,50.5,90229.0,AZ,1484912.2368999922,0.0,55.0,87.6
4015,10639.0,21,20,32,5.7,30,16,12.0,46.0,4220.0,36.0,83.0,46,5.9,4.1,5.1,Yes,17,13,3,1,75.5,4715.0,13,132.0,18,33,14.0,7.0,42210.0,30.0,207200,17.5,29.7,1.1,3.0,1.2,0.2,16.4,77.4,2,49.6,45970.0,AZ,66224.15087920027,0.0,42.3,66.5
4017,12724.0,24,21,33,4.5,27,15,14.0,57.0,3384.0,36.0,81.0,52,7.6,5.9,5.7,No,25,12,9,8,75.4,1704.0,14,138.0,22,35,17.0,8.0,40883.0,81.0,108956,27.0,17.6,0.8,45.8,0.7,0.1,11.3,41.7,4,50.0,58171.0,AZ,47285.23949893917,0.0,69.2,95.6
4019,7282.0,16,14,25,7.5,18,17,11.0,82.0,3016.0,45.0,78.0,67,4.5,4.8,7.9,Yes,20,16,4,1,79.6,12460.0,9,276.0,14,31,13.0,7.0,51392.0,32.0,1022769,21.2,19.2,3.4,4.3,3.3,0.2,37.3,51.8,4,50.8,73750.0,AZ,309601.8823627845,0.0,65.1,95.4
4021,6902.0,20,15,33,7.6,24,16,11.0,16.0,3066.0,40.0,72.0,54,5.0,4.2,11.7,Yes,16,13,4,1,81.6,4840.0,12,253.0,14,35,13.0,7.0,53114.0,34.0,430237,23.0,19.8,4.4,6.7,1.9,0.4,30.1,56.9,4,47.9,82311.0,AZ,152974.58112288197,0.0,50.3,78.9
4023,4892.0,25,16,23,8.1,18,14,15.0,43.0,2100.0,31.0,91.0,56,9.5,4.6,7.6,Yes,23,17,6,1,83.2,359.0,9,121.0,8,31,18.0,9.0,39265.0,15.0,46212,27.3,17.4,0.4,1.4,0.8,0.1,83.4,14.9,12,51.9,12748.0,AZ,19360.38821374701,0.0,97.1,99.9
4025,8043.0,14,15,24,6.8,21,16,13.0,62.0,2158.0,41.0,85.0,61,4.5,4.1,5.1,Yes,18,15,3,1,78.7,3584.0,10,124.0,16,30,14.0,10.0,49860.0,23.0,228168,16.6,30.8,0.7,2.1,1.1,0.1,14.5,80.6,2,51.1,70057.0,AZ,58911.29951102646,0.0,48.5,74.1
