FIPS_x,Years of Potential Life Lost Rate (premature death),% Fair/Poor Health,percent_smokers,percent_obese,Food Environment Index,% Physically Inactive,percent Excessive Drinking,PCP Rate,Preventable Hosp stays Rate,Percent Vaccinated Flu,High School Graduation Rate,Percent Some College,Percent Unemployed,Income Ratio,Average Daily PM2.5,Percent Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,Life Expectancy,Percent Diabetic,HIV Prevalence Rate,Percent Food Insecure,Percent Insufficient Sleep,Percent Uninsured Adults,Percent Uninsured children,Median Household Income,Segregation index black/white,Segregation Index non-white/ white,Population,percent < 18,percent 65 and over,percent African American,percent American Indian/Alaskan Native,percent Asian,percent Native Hawaiian/Other Pacific Islander,percent Hispanic,percent Non-Hispanic White,percent Not Proficient in English,percent Female,number Rural,Masks,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,water,cases,deaths
36093,7134.0,14,16,29,8.3,22,22,79.0,4295.0,52.0,78.0,67,4.5,4.6,9.0,16,15,1,1,78.8,10,239.0,11,36,6.0,2.0,61841.0,58.0,50.0,155565,21.6,16.9,10.5,0.7,5.0,0.2,7.0,73.9,1,51.3,12620.0,434.0,66.5,94.2,0,42605.0,360.3348031242198
36095,6068.0,14,18,35,8.1,26,19,26.0,3965.0,49.0,83.0,59,5.5,4.3,7.5,15,14,1,1,80.6,12,120.0,11,34,6.0,3.0,51007.0,52.0,28.0,31420,17.6,21.1,1.3,0.3,0.8,0.0,3.2,93.2,0,49.9,27131.0,434.0,52.5,76.0,1,6446.0,41.8652635370974
36099,7170.0,15,18,37,8.3,29,19,20.0,4463.0,52.0,83.0,54,4.6,4.2,8.3,13,11,1,1,78.1,12,331.0,11,35,7.0,4.0,54563.0,49.0,31.0,34498,20.0,18.7,5.0,0.5,0.8,0.0,3.4,89.0,1,47.5,20677.0,434.0,50.1,77.1,1,7462.0,94.9494759339948
36101,6708.0,16,19,32,8.3,25,19,59.0,3748.0,49.0,86.0,62,5.8,4.4,7.9,13,11,2,1,79.0,12,109.0,12,35,7.0,3.0,50807.0,52.0,43.0,96281,21.7,19.2,1.4,0.3,1.6,0.0,1.7,93.7,1,50.2,59761.0,434.0,54.7,83.0,1,24882.0,274.66227848978394
36103,5779.0,14,15,24,9.4,24,19,74.0,4238.0,49.0,90.0,66,4.5,4.4,9.0,23,21,3,1,80.7,9,233.0,6,36,7.0,3.0,94108.0,59.0,48.0,1492953,21.4,16.4,7.3,0.6,4.2,0.1,19.5,67.5,4,50.7,38844.0,434.0,69.5,95.6,0,554259.0,4866.215813546939
36105,7685.0,19,18,32,8.3,27,18,33.0,3914.0,47.0,78.0,54,4.9,4.8,8.4,20,18,2,1,78.1,11,526.0,11,37,8.0,4.0,52504.0,46.0,36.0,75485,21.1,18.5,8.2,0.7,1.7,0.1,16.2,71.8,2,48.6,57513.0,434.0,55.5,80.1,1,23848.0,148.10550531082714
36107,6430.0,15,17,33,8.8,26,19,33.0,4514.0,46.0,87.0,61,5.2,4.5,8.7,11,9,1,1,79.8,12,74.0,10,36,6.0,2.0,57190.0,40.0,35.0,48578,21.2,19.7,0.8,0.2,0.8,0.0,2.0,94.9,0,50.3,33568.0,434.0,56.3,82.8,0,13779.0,94.34547237906726
36109,5419.0,15,15,25,7.8,17,21,88.0,2290.0,52.0,83.0,81,4.4,5.6,8.2,20,19,1,1,80.8,7,148.0,14,32,6.0,4.0,56539.0,46.0,46.0,104802,14.8,13.8,3.9,0.5,11.3,0.1,5.0,76.7,1,50.8,44021.0,434.0,74.6,95.7,1,25960.0,101.8521122688026
36111,6657.0,14,16,28,8.2,21,23,73.0,4776.0,47.0,86.0,64,4.6,4.7,8.9,21,19,2,1,79.6,8,381.0,10,34,8.0,3.0,62531.0,49.0,32.0,179417,17.9,19.3,6.0,0.4,2.2,0.0,10.3,79.1,1,50.5,84020.0,434.0,67.7,88.2,1,41820.0,407.9565289871608
36113,6427.0,11,18,30,8.5,20,22,122.0,4022.0,52.0,88.0,65,5.3,4.1,8.5,16,15,1,1,79.3,9,134.0,10,31,6.0,3.0,58859.0,58.0,36.0,64532,18.3,21.6,1.2,0.3,1.0,0.0,2.6,93.7,0,50.9,22294.0,434.0,72.1,94.3,0,18445.0,149.78484504713558
36115,6609.0,14,19,35,8.4,24,20,31.0,3817.0,44.0,80.0,55,4.7,4.1,8.9,16,14,1,1,79.0,12,361.0,11,36,7.0,2.0,53609.0,65.0,25.0,61620,19.2,18.9,3.0,0.3,0.6,0.0,2.8,92.4,0,48.2,42923.0,434.0,61.0,94.9,1,15395.0,137.70836444803086
36117,7112.0,16,21,36,8.6,29,19,28.0,5846.0,51.0,87.0,64,5.0,3.8,8.6,12,11,1,1,78.7,11,154.0,10,36,6.0,3.0,52709.0,51.0,39.0,90670,21.6,18.3,2.8,0.4,0.7,0.0,4.5,89.9,1,50.4,56917.0,434.0,57.2,84.8,0,21413.0,203.50984763149532
36119,4144.0,14,11,21,9.2,21,19,139.0,3976.0,49.0,90.0,72,4.6,6.1,10.4,25,21,4,1,83.5,8,403.0,8,33,9.0,3.0,90483.0,62.0,45.0,980244,22.2,16.6,13.7,1.0,6.5,0.1,24.9,53.4,6,51.5,31069.0,434.0,74.1,92.9,1,326202.0,2956.005634495402
36123,6583.0,13,16,30,8.9,29,19,44.0,4144.0,51.0,79.0,51,4.5,4.6,7.9,16,14,3,1,79.0,14,33.0,10,29,10.0,7.0,49198.0,51.0,21.0,24955,22.1,20.0,0.9,0.3,0.7,0.0,2.3,94.9,1,51.3,18054.0,434.0,49.1,83.5,1,4348.0,42.69538728667723
37001,7833.0,20,19,32,7.2,24,16,47.0,4491.0,51.0,81.0,61,4.3,4.6,10.5,17,14,3,1,77.4,12,290.0,15,33,17.0,5.0,47914.0,41.0,38.0,162391,22.6,16.8,19.6,1.4,1.7,0.1,12.9,63.8,3,52.4,43160.0,322.0,55.8,84.3,0,58809.17778261501,548.0
37003,8854.0,17,19,31,8.1,29,17,19.0,5367.0,43.0,85.0,43,3.7,4.6,10.1,14,10,3,1,77.0,12,160.0,13,33,16.0,5.0,48577.0,58.0,43.0,37286,20.4,19.9,5.8,0.5,1.1,0.0,4.8,86.6,1,49.2,27072.0,322.0,42.8,71.6,0,12330.039327202185,155.0
37007,10904.0,23,22,36,6.5,28,15,43.0,6436.0,42.0,84.0,47,5.3,5.1,10.2,17,13,3,1,74.0,14,407.0,22,37,16.0,4.0,41266.0,26.0,26.0,24991,19.7,17.8,48.4,1.0,1.2,0.1,4.1,44.6,1,47.8,21157.0,322.0,35.9,69.2,1,8033.025639192058,109.0
37009,7317.0,17,17,29,8.1,25,16,52.0,4577.0,50.0,87.0,59,4.2,4.8,8.5,13,12,1,0,78.6,12,55.0,13,32,19.0,7.0,40611.0,49.0,48.0,26957,17.9,24.9,0.8,0.4,0.6,0.0,5.3,92.1,1,50.7,23152.0,322.0,53.7,75.0,1,7361.028530759288,91.0
37013,10218.0,19,18,36,7.4,26,16,44.0,3964.0,49.0,83.0,54,5.1,5.2,9.2,15,13,1,1,75.7,13,222.0,16,32,16.0,5.0,43497.0,28.0,28.0,47088,20.5,23.3,24.5,1.0,0.5,0.1,7.8,65.8,1,52.3,31330.0,322.0,52.9,86.0,1,15518.049287744072,183.0
37015,10814.0,24,20,38,6.4,27,13,20.0,5261.0,40.0,84.0,43,6.1,4.8,9.1,20,18,1,1,76.4,15,441.0,23,38,16.0,4.0,33022.0,14.0,14.0,19224,17.9,21.8,61.0,0.7,0.6,0.1,2.3,34.6,0,49.8,17716.0,322.0,52.0,79.9,0,5207.019871789737,77.0
37017,11812.0,24,21,40,6.7,29,13,21.0,6304.0,26.0,90.0,53,6.0,5.8,10.0,21,19,2,1,74.6,15,299.0,21,35,20.0,7.0,38059.0,29.0,24.0,33478,20.9,20.8,33.7,3.0,0.3,0.0,7.9,54.4,1,52.3,32105.0,322.0,39.4,70.0,0,11360.034319137794,147.0
37019,8829.0,16,15,29,7.8,22,15,46.0,4083.0,55.0,84.0,62,5.7,4.3,9.3,16,15,1,0,78.4,12,155.0,14,31,18.0,5.0,56227.0,47.0,40.0,130897,15.8,30.5,10.3,0.8,0.8,0.1,4.8,81.9,1,52.1,46153.0,322.0,64.0,92.4,0,39080.1497909437,369.0
37021,7362.0,15,16,22,7.7,18,17,143.0,2810.0,52.0,88.0,71,3.5,4.4,9.0,16,13,3,1,78.6,9,293.0,13,29,14.0,5.0,50271.0,51.0,38.0,257607,18.8,19.4,6.1,0.5,1.4,0.2,6.6,83.6,2,52.0,57386.0,322.0,65.0,86.7,1,67885.27393954892,670.0
37023,9790.0,16,20,33,6.9,25,16,54.0,4127.0,51.0,89.0,51,4.3,4.5,10.1,14,11,3,0,76.3,12,107.0,14,34,17.0,5.0,42179.0,46.0,28.0,89293,19.2,19.9,6.0,0.9,3.8,0.7,6.3,82.0,2,50.5,38776.0,322.0,44.5,70.6,0,30679.09490150918,357.0
37025,6642.0,14,17,32,7.9,23,17,87.0,5531.0,49.0,89.0,71,4.2,4.1,11.0,14,11,3,1,78.1,10,200.0,12,31,12.0,4.0,62167.0,29.0,26.0,206872,25.9,13.0,17.5,0.7,4.1,0.1,10.4,65.9,2,51.3,34273.0,322.0,53.8,87.3,1,69043.22701791862,549.0
37027,9615.0,17,18,34,6.7,24,17,45.0,4670.0,52.0,89.0,53,4.5,4.4,9.9,14,13,2,0,75.6,13,102.0,14,31,17.0,4.0,44798.0,63.0,42.0,81981,20.5,19.3,4.7,0.6,0.7,0.1,5.5,87.5,1,50.6,28585.0,322.0,44.7,76.9,1,28593.086189050355,347.0
37029,6820.0,14,16,32,8.5,23,18,19.0,3683.0,47.0,83.0,69,4.5,3.5,8.4,15,12,1,1,78.7,12,174.0,12,31,12.0,5.0,64086.0,20.0,13.0,10581,23.4,15.7,11.7,0.5,2.2,0.1,2.8,80.3,1,49.9,9935.0,322.0,44.5,76.5,0,2119.0113974106234,10.0
37031,8163.0,14,18,28,7.8,24,18,77.0,3957.0,46.0,85.0,70,4.5,4.5,8.7,16,14,2,1,78.4,11,108.0,13,33,15.0,5.0,53192.0,49.0,35.0,68881,17.9,24.2,5.6,0.6,1.3,0.2,4.2,86.5,1,50.9,21671.0,322.0,47.6,73.3,1,17751.072863928246,154.0
37033,8845.0,19,19,31,7.1,25,15,13.0,5789.0,46.0,84.0,53,4.9,4.9,10.2,15,13,2,1,76.7,14,311.0,18,34,16.0,5.0,44998.0,26.0,24.0,22646,18.7,20.9,32.4,0.7,0.5,0.0,4.0,61.0,1,49.0,23528.0,322.0,48.0,81.5,0,6377.023707285334,58.0
37035,8803.0,19,17,31,7.7,27,17,67.0,3639.0,53.0,92.0,59,4.2,4.4,10.5,13,11,3,1,76.1,12,177.0,13,33,16.0,4.0,53348.0,37.0,31.0,157974,22.5,17.3,8.5,0.6,4.4,0.1,9.8,75.4,3,51.1,46763.0,322.0,52.2,88.1,0,58213.16733857204,659.0
37037,6226.0,15,15,27,8.5,23,16,97.0,3255.0,60.0,86.0,65,3.9,5.5,10.3,15,13,2,1,82.2,12,176.0,11,31,16.0,6.0,63373.0,33.0,31.0,71472,20.3,23.7,12.1,1.2,2.0,0.1,12.5,71.6,4,52.0,41864.0,322.0,57.6,80.5,1,17176.0781048283,129.0
37039,10945.0,18,18,29,8.0,29,15,39.0,5002.0,38.0,92.0,61,5.1,4.2,9.0,13,12,1,1,76.6,13,93.0,14,32,18.0,6.0,38283.0,50.0,12.0,28087,17.4,28.8,1.4,1.5,0.7,0.1,3.2,91.2,1,51.3,27444.0,322.0,52.1,85.9,0,8437.030008531587,136.0
37041,10767.0,21,19,34,6.1,29,14,76.0,4160.0,48.0,89.0,47,5.5,4.7,8.6,21,16,5,1,75.7,15,130.0,20,35,15.0,5.0,43182.0,36.0,35.0,14105,20.6,24.0,34.3,0.4,0.9,0.2,3.8,59.5,1,52.6,10003.0,322.0,55.2,87.2,1,4903.014623548019,66.0
37043,9521.0,17,18,29,8.4,27,15,55.0,3606.0,46.0,86.0,62,5.0,4.3,8.5,20,17,1,3,77.0,13,95.0,13,31,18.0,7.0,43684.0,30.0,26.0,11074,17.9,30.2,1.1,0.5,0.3,0.0,3.6,93.2,0,51.4,10587.0,322.0,44.5,75.0,0,3233.0117791772072,50.0
37045,10058.0,18,21,31,6.9,29,16,49.0,5374.0,48.0,88.0,54,4.7,4.8,10.6,15,14,2,1,74.6,13,226.0,17,34,15.0,4.0,39911.0,31.0,29.0,97334,22.1,18.2,20.6,0.4,1.0,0.0,3.6,73.1,1,52.0,54718.0,322.0,46.9,80.3,0,35392.10272772415,441.0
37047,11719.0,23,21,37,7.2,27,15,37.0,6123.0,44.0,84.0,54,5.6,5.6,9.7,18,16,2,1,74.0,16,311.0,19,38,19.0,5.0,37639.0,26.0,26.0,55936,21.3,19.6,30.1,3.6,0.6,0.1,5.5,59.2,1,50.7,46824.0,322.0,43.8,68.5,0,18522.05821730642,287.0
37049,9474.0,17,17,31,7.2,23,18,71.0,3631.0,55.0,86.0,66,4.7,4.1,9.4,15,13,2,1,76.6,14,272.0,15,36,15.0,4.0,51390.0,37.0,34.0,102578,22.0,18.5,21.0,0.7,3.2,0.2,7.2,65.6,2,49.4,28680.0,322.0,55.8,92.6,0,30687.10712433272,244.0
37051,9248.0,22,18,34,6.1,25,16,72.0,5778.0,39.0,82.0,72,5.8,4.3,10.6,16,15,2,1,76.4,13,482.0,19,38,14.0,4.0,44065.0,31.0,27.0,332546,24.7,11.8,36.7,1.8,2.8,0.4,11.6,43.5,1,50.2,42702.0,322.0,60.8,94.6,0,110134.3518849582,727.0
37053,6867.0,14,17,28,8.6,24,19,27.0,5137.0,45.0,87.0,67,4.5,3.7,8.5,16,13,3,0,78.3,13,80.0,11,31,14.0,5.0,62397.0,30.0,21.0,26331,22.4,15.8,5.5,0.6,0.8,0.1,3.8,87.6,0,50.5,23150.0,322.0,53.6,99.9,1,6066.029118092494,39.0
37055,7286.0,14,16,24,8.0,23,18,64.0,2606.0,47.0,91.0,66,6.0,3.6,8.2,17,15,1,0,79.2,10,75.0,11,29,15.0,6.0,57316.0,71.0,26.0,36099,19.1,20.6,2.5,0.6,0.7,0.1,7.3,87.6,2,50.6,9823.0,322.0,73.6,99.9,0,9531.038815383248,32.0
37057,8931.0,17,18,33,7.7,26,18,23.0,4460.0,51.0,87.0,58,4.3,4.2,10.8,15,12,3,1,76.3,14,186.0,13,32,16.0,5.0,47595.0,58.0,49.0,165466,22.2,17.9,9.4,0.8,1.6,0.1,7.2,80.0,2,51.1,77179.0,322.0,44.8,75.4,1,53293.17578987735,487.0
37059,7526.0,16,16,36,8.4,27,17,40.0,3568.0,55.0,87.0,61,4.0,4.4,10.4,11,8,2,1,78.0,12,73.0,12,30,15.0,5.0,58147.0,46.0,42.0,42456,21.4,20.4,6.2,0.7,0.9,0.0,6.9,84.2,2,51.3,28987.0,322.0,54.6,84.6,0,14070.044937283112,123.0
37061,7699.0,28,22,39,7.7,31,14,24.0,4531.0,43.0,81.0,43,4.9,4.7,9.9,17,12,5,2,78.5,17,296.0,16,35,25.0,7.0,39470.0,34.0,27.0,59039,24.2,17.8,24.2,1.4,0.7,0.4,22.6,51.3,8,51.1,50586.0,322.0,41.4,63.1,0,19982.06160810688,257.0
37063,6165.0,17,16,26,6.9,19,17,119.0,3978.0,56.0,82.0,74,4.1,4.9,10.6,18,15,3,1,80.0,8,677.0,17,34,15.0,5.0,60045.0,40.0,37.0,311640,21.2,12.7,36.6,0.9,5.2,0.1,13.7,42.5,6,52.2,15059.0,322.0,67.8,92.8,0,98096.33717960306,380.0
37065,11642.0,25,22,37,5.4,29,13,32.0,6535.0,48.0,77.0,48,7.8,5.1,10.2,20,17,3,1,74.4,16,608.0,25,40,15.0,3.0,35130.0,44.0,42.0,52747,23.0,18.9,57.3,0.8,0.3,0.1,4.7,36.3,1,53.7,25622.0,322.0,45.3,76.1,0,16828.0539843121,173.0
37067,7427.0,19,18,33,6.6,23,17,110.0,4183.0,51.0,84.0,67,4.4,4.9,9.4,17,14,2,1,78.0,12,465.0,16,34,16.0,5.0,50803.0,48.0,43.0,376320,23.2,15.6,25.7,0.8,2.5,0.1,13.0,56.8,3,52.5,25762.0,322.0,60.3,91.7,0,118839.40095454994,936.0
37069,7966.0,18,19,35,7.8,28,17,11.0,5274.0,53.0,86.0,59,4.7,4.6,10.6,15,13,2,1,78.0,11,217.0,15,35,16.0,5.0,53076.0,32.0,27.0,66168,22.3,16.4,25.4,0.9,0.6,0.1,8.4,63.5,2,50.4,51719.0,322.0,50.5,82.9,1,25433.073086275814,93.0
37071,9309.0,18,18,30,7.0,30,16,60.0,5556.0,49.0,86.0,61,4.6,4.7,10.9,17,14,4,1,75.6,12,321.0,15,35,14.0,5.0,50016.0,43.0,36.0,220182,22.8,15.8,16.6,0.6,1.6,0.1,7.1,72.5,1,51.7,40491.0,322.0,47.5,81.5,1,78618.2354881025,945.0
37077,7054.0,19,18,33,7.5,26,16,46.0,4789.0,48.0,81.0,59,3.9,4.3,10.5,17,14,2,1,78.4,12,569.0,16,36,14.0,4.0,53142.0,34.0,33.0,59557,20.4,16.7,31.5,0.8,0.7,0.1,8.0,58.0,1,48.9,32804.0,322.0,56.3,78.7,1,18488.0633931803,126.0
37081,7347.0,16,19,33,6.8,22,18,79.0,4522.0,52.0,89.0,70,4.8,4.7,10.5,17,15,2,1,78.4,11,503.0,18,34,14.0,4.0,52284.0,50.0,46.0,526953,22.4,14.8,33.8,0.7,5.2,0.1,8.1,50.5,3,52.6,62000.0,322.0,59.7,92.3,1,152546.56339308494,1385.0
37083,10270.0,24,22,38,5.4,31,13,52.0,7141.0,47.0,75.0,47,7.4,5.7,9.8,20,18,1,1,75.5,16,408.0,25,37,17.0,4.0,34027.0,31.0,34.0,51310,21.3,20.1,52.9,4.0,0.9,0.1,3.0,38.4,0,51.9,29919.0,322.0,51.3,84.3,1,17805.05245095291,202.0
37085,8190.0,21,19,34,7.6,30,17,28.0,7830.0,46.0,86.0,64,5.1,4.4,10.9,16,13,3,1,76.8,10,257.0,15,35,16.0,5.0,51406.0,21.0,18.0,132754,26.4,12.1,20.7,1.7,1.3,0.2,12.9,61.4,2,50.4,64129.0,322.0,38.2,77.3,0,40946.14261289288,369.0
37087,8530.0,17,17,29,7.7,24,16,73.0,4909.0,49.0,85.0,63,4.1,4.9,8.7,16,13,2,1,77.5,11,102.0,13,32,14.0,4.0,47872.0,56.0,39.0,61084,18.3,24.4,1.2,0.6,0.5,0.0,3.9,92.7,1,51.8,32730.0,322.0,55.9,84.8,0,16529.06535864892,249.0
37089,7144.0,16,15,29,8.1,24,16,89.0,2685.0,49.0,91.0,66,3.9,4.2,9.2,14,12,2,1,79.3,10,115.0,11,29,17.0,5.0,51314.0,46.0,39.0,115708,19.2,25.3,3.2,0.7,1.2,0.2,10.3,83.3,3,52.0,35513.0,322.0,55.0,80.2,1,31554.123148041148,365.0
37091,9009.0,23,21,41,5.9,34,13,66.0,5097.0,45.0,86.0,52,5.8,5.4,9.1,21,18,3,1,77.2,17,640.0,24,37,15.0,4.0,38786.0,16.0,17.0,23906,19.2,19.2,60.0,1.3,0.7,0.1,3.9,33.2,1,50.8,16932.0,322.0,39.7,67.9,0,6047.024832657709,95.0
37093,8128.0,21,23,32,6.6,25,17,21.0,6856.0,41.0,82.0,63,5.8,4.5,10.4,17,15,4,0,76.8,10,372.0,19,37,21.0,5.0,50777.0,18.0,21.0,54116,27.6,9.5,33.1,9.2,1.5,0.4,13.4,40.0,3,50.7,20260.0,322.0,33.6,69.1,0,18572.057929932675,137.0
37097,7671.0,14,17,30,8.0,22,18,73.0,4771.0,50.0,89.0,66,4.3,4.4,10.9,15,12,3,0,77.3,12,117.0,13,31,15.0,5.0,56559.0,45.0,40.0,175711,23.3,15.5,11.7,0.5,2.7,0.1,7.7,76.0,2,50.7,60446.0,322.0,51.2,84.6,1,59147.19067982293,530.0
37099,8778.0,19,20,29,6.9,27,18,95.0,3622.0,46.0,92.0,67,4.8,5.2,8.4,18,16,2,1,77.5,10,77.0,15,32,21.0,7.0,46113.0,36.0,50.0,42973,17.1,19.1,2.1,9.2,1.0,0.0,5.8,81.0,2,50.8,29434.0,322.0,52.2,76.9,0,11678.046082582863,107.0
37101,7019.0,17,18,33,8.4,27,18,28.0,5769.0,50.0,92.0,62,4.2,4.2,10.4,15,12,3,1,77.8,12,248.0,12,34,16.0,5.0,58647.0,25.0,23.0,196708,25.7,13.0,15.5,0.9,0.9,0.1,13.7,67.9,3,51.0,87879.0,322.0,50.6,83.0,1,72716.21955668929,491.0
37103,7966.0,20,19,35,7.4,28,14,41.0,5707.0,51.0,98.0,57,4.5,5.5,9.5,17,15,2,0,77.6,16,196.0,18,34,16.0,6.0,41523.0,25.0,22.0,9597,18.8,21.7,29.9,1.0,0.5,0.0,4.9,62.1,1,51.1,10153.0,322.0,48.4,75.6,0,2759.0098787347624,47.0
37105,10042.0,20,19,31,7.8,24,15,55.0,5703.0,50.0,89.0,60,5.2,4.5,10.5,15,12,3,0,75.9,12,346.0,14,33,18.0,6.0,53297.0,33.0,28.0,60430,24.3,15.9,19.3,1.3,1.3,0.2,19.2,58.1,5,51.1,24746.0,322.0,54.5,88.4,0,19405.06479438952,171.0
37107,10146.0,21,21,35,6.5,28,14,44.0,7108.0,46.0,85.0,51,4.6,4.7,10.3,19,16,2,2,75.1,16,435.0,20,37,18.0,4.0,39411.0,40.0,37.0,56883,22.3,19.4,40.6,0.7,0.8,0.2,8.0,49.1,3,52.1,26776.0,322.0,51.9,85.0,0,19213.05867983132,243.0
37109,7708.0,15,18,31,8.2,22,17,48.0,5165.0,53.0,90.0,58,4.0,4.6,10.8,12,10,2,1,77.1,12,102.0,12,31,13.0,5.0,57042.0,49.0,41.0,82403,21.3,17.5,5.5,0.4,0.7,0.1,7.1,85.2,1,50.4,42696.0,322.0,46.1,81.1,0,29163.09031401732,205.0
37111,9120.0,20,21,36,8.0,32,16,31.0,3912.0,38.0,85.0,57,4.2,4.3,9.2,12,10,2,0,76.6,13,78.0,14,34,17.0,4.0,42853.0,37.0,35.0,45159,20.5,20.1,3.5,0.8,1.0,0.1,6.4,87.6,1,50.1,31633.0,322.0,45.9,87.7,0,16714.047989318162,194.0
37113,8971.0,17,17,30,8.1,25,16,76.0,1558.0,47.0,91.0,55,4.7,4.3,8.6,16,14,3,1,77.5,12,145.0,13,30,20.0,7.0,42456.0,52.0,20.0,34732,18.9,28.2,1.2,0.8,1.0,0.1,7.3,89.0,2,51.4,27141.0,322.0,39.4,49.5,0,9467.037608203747,133.0
37117,9856.0,22,19,40,6.9,27,13,39.0,7352.0,47.0,70.0,63,5.8,4.5,8.9,15,12,2,1,75.3,14,315.0,20,35,14.0,4.0,37225.0,30.0,30.0,22789,20.3,22.4,41.8,0.5,0.5,0.2,4.1,52.2,0,53.0,19144.0,322.0,93.3,99.9,0,7442.02353528061,97.0
37119,5876.0,14,15,26,7.4,18,20,88.0,4096.0,50.0,85.0,75,4.3,4.7,11.3,17,15,3,0,80.3,9,632.0,16,32,15.0,5.0,65750.0,52.0,47.0,1076837,23.9,10.9,31.4,0.8,6.1,0.1,13.3,47.0,5,51.9,9798.0,322.0,61.9,93.1,0,352638.16455169505,1837.0
37123,7403.0,21,19,32,8.0,31,14,26.0,5029.0,50.0,90.0,46,4.6,4.7,9.7,17,13,4,1,77.9,12,186.0,15,34,19.0,6.0,43695.0,34.0,31.0,27435,22.5,20.0,18.2,1.0,1.6,0.1,15.7,63.0,4,51.2,21359.0,322.0,41.2,74.3,0,8581.02849929501,141.0
37125,7731.0,15,16,28,8.0,25,16,103.0,4444.0,57.0,89.0,71,4.5,4.7,10.4,13,12,2,1,79.2,11,158.0,13,31,14.0,5.0,62781.0,36.0,31.0,97264,21.3,23.8,12.1,1.0,1.5,0.2,6.7,77.2,1,51.9,44704.0,322.0,57.2,93.7,1,30206.105803881816,371.0
37127,10044.0,19,18,37,6.8,25,16,56.0,6918.0,53.0,83.0,57,6.1,4.9,10.5,17,14,3,2,75.3,15,323.0,19,35,15.0,4.0,47597.0,31.0,28.0,93991,22.3,18.0,40.1,1.0,1.1,0.1,7.1,49.8,1,52.1,45584.0,322.0,55.9,88.9,0,31382.098900619025,355.0
37129,7529.0,15,18,24,7.2,19,19,91.0,4469.0,55.0,86.0,75,4.2,5.2,8.4,20,17,2,1,78.9,9,307.0,16,30,13.0,4.0,53692.0,45.0,40.0,227198,18.9,17.3,13.5,0.6,1.6,0.1,5.5,77.2,2,52.2,4489.0,322.0,63.1,94.6,1,61803.24591746214,449.0
37131,11340.0,25,21,35,5.5,28,12,5.0,6475.0,49.0,63.0,49,6.3,5.2,9.6,18,18,1,0,75.7,17,394.0,25,40,15.0,4.0,36190.0,30.0,30.0,19862,17.8,25.2,57.1,0.6,0.3,0.0,2.2,38.8,1,51.4,19749.0,322.0,46.7,75.2,0,5579.02043395152,94.0
37133,8320.0,17,19,28,7.1,25,23,32.0,4965.0,41.0,89.0,71,5.1,3.5,9.5,16,15,2,1,76.9,8,184.0,15,37,12.0,3.0,49634.0,35.0,31.0,193893,24.4,9.2,14.9,0.9,2.2,0.3,12.5,66.0,1,44.7,46841.0,322.0,55.7,97.1,0,63026.2075992145,421.0
37135,4527.0,13,14,25,7.5,20,21,188.0,2788.0,59.0,88.0,81,3.8,5.6,10.7,19,16,2,0,81.7,8,214.0,13,29,12.0,5.0,69422.0,27.0,21.0,144946,19.8,13.4,11.5,0.6,8.2,0.1,8.5,69.3,3,52.3,38176.0,322.0,74.0,99.9,1,37465.15572300909,152.0
37137,9134.0,17,17,33,7.9,30,15,47.0,3082.0,53.0,87.0,60,4.8,4.3,8.6,15,12,2,2,77.5,14,193.0,14,32,16.0,6.0,48410.0,26.0,19.0,12689,15.3,28.9,19.0,0.7,0.6,0.3,3.9,74.3,1,49.0,13144.0,322.0,55.8,85.5,0,3311.0133471471054,36.0
37139,8246.0,18,19,39,6.1,27,17,73.0,5280.0,43.0,83.0,62,5.6,5.1,8.5,22,17,5,1,76.6,13,280.0,19,39,15.0,4.0,46709.0,26.0,24.0,39743,22.2,16.5,36.0,0.6,1.6,0.1,5.4,54.7,1,51.2,16801.0,322.0,49.3,93.8,0,10157.041767781417,134.0
37141,9643.0,17,17,31,7.8,24,16,30.0,4327.0,45.0,90.0,61,4.7,5.2,9.4,17,15,3,1,76.8,13,181.0,15,32,16.0,5.0,52187.0,52.0,48.0,60958,22.4,17.7,15.0,0.9,0.6,0.1,7.3,75.0,1,50.1,35902.0,322.0,50.7,82.7,1,18071.066137914226,149.0
37143,7968.0,19,19,33,7.7,25,14,15.0,4376.0,48.0,90.0,57,5.8,4.7,8.5,18,18,2,0,78.4,15,165.0,16,33,15.0,5.0,45011.0,8.0,7.0,13474,18.8,26.3,22.9,0.5,0.5,0.0,2.6,72.3,1,52.0,13453.0,322.0,37.1,69.1,0,3371.0141201195565,26.0
37145,9032.0,18,19,31,7.3,26,15,41.0,4300.0,52.0,87.0,58,4.7,4.6,10.1,17,13,3,1,76.9,12,240.0,17,35,15.0,5.0,50269.0,29.0,28.0,39370,21.3,19.1,26.6,0.9,0.5,0.0,4.3,66.3,0,51.6,29804.0,322.0,53.0,83.4,0,11735.041417479111,117.0
37147,7690.0,20,20,34,6.7,25,19,103.0,5023.0,49.0,85.0,73,4.9,5.7,9.8,21,20,2,1,78.0,11,360.0,21,38,15.0,4.0,46229.0,34.0,30.0,179042,21.5,12.8,34.8,0.5,2.2,0.1,6.3,54.6,1,52.9,42770.0,322.0,50.9,86.4,0,64408.18956388984,284.0
